date,product_id,category,quantity,unit_price,customer_id,store_id,total_sales,year,month,day_of_week,quarter
2022-12-22,P050,Electronics,3,298.275,2032,S004,894.8249999999999,2022,12,3,4
2023-12-04,P005,Books,2,277.83,2941,S003,555.66,2023,12,0,4
2023-04-29,P006,Electronics,1,10.49,2155,S001,10.49,2023,4,5,2
2024-03-03,P030,Toys,6,404.1,2100,S003,2424.6000000000004,2024,3,6,1
2022-12-08,P031,Electronics,1,668.67,3785,S003,668.67,2022,12,3,4
2022-10-07,P017,Toys,5,485.04,3178,S004,2425.2000000000003,2022,10,4,4
2024-10-24,P011,Electronics,9,362.44,1996,S003,3261.96,2024,10,3,4
2022-06-06,P020,Clothing,9,334.692,2911,S004,3012.228,2022,6,0,2
2023-10-06,P048,Electronics,4,141.95,2435,S001,567.8,2023,10,4,4
2022-11-14,P009,Toys,7,749.49,2113,S003,5246.43,2022,11,0,4
2022-03-04,P002,Electronics,7,298.98,3545,S004,2092.86,2022,3,4,1
2022-02-27,P037,Electronics,4,343.77,4700,S002,1375.08,2022,2,6,1
2022-09-15,P001,Electronics,5,344.38,3669,S004,1721.9,2022,9,3,3
2024-09-10,P004,Toys,9,424.17,1888,S002,3817.53,2024,9,1,3
2023-01-29,P036,Electronics,7,14.74,1353,S004,103.18,2023,1,6,1
2024-11-20,P025,Books,7,176.88,3318,S002,1238.1599999999999,2024,11,2,4
2023-12-21,P003,Books,7,504.165,2415,S003,3529.155,2023,12,3,4
2023-07-24,P009,Toys,9,538.3439999999999,1431,S002,4845.096,2023,7,0,3
2023-12-20,P022,Clothing,5,518.73,1738,S003,2593.65,2023,12,2,4
2023-10-17,P023,Books,6,212.61,3519,S003,1275.66,2023,10,1,4
2024-06-06,P012,Home Goods,3,224.59199999999998,2779,S004,673.776,2024,6,3,2
2023-01-29,P010,Books,1,371.59,2331,S003,371.59,2023,1,6,1
2023-04-22,P034,Home Goods,2,373.21,1507,S001,746.42,2023,4,5,2
2024-10-04,P043,Toys,8,307.46,1054,S002,2459.68,2024,10,4,4
2024-11-17,P010,Clothing,1,229.23,3084,S004,229.23,2024,11,6,4
2024-10-02,P030,Home Goods,7,463.33,1899,S003,3243.31,2024,10,2,4
2023-07-06,P022,Home Goods,5,336.504,3102,S002,1682.52,2023,7,3,3
2024-06-26,P006,Books,6,476.80799999999994,1523,S002,2860.8479999999995,2024,6,2,2
2023-09-05,P050,Home Goods,8,115.01,3962,S001,920.08,2023,9,1,3
2023-09-27,P002,Toys,4,178.58,1462,S002,714.32,2023,9,2,3
2022-10-24,P030,Toys,6,438.54,1696,S004,2631.2400000000002,2022,10,0,4
2023-12-31,P002,Toys,3,51.824999999999996,2501,S004,155.475,2023,12,6,4
2022-09-30,P032,Books,7,261.03,2772,S003,1827.2099999999998,2022,9,4,3
2023-03-29,P042,Clothing,2,246.04,4876,S003,492.08,2023,3,2,1
2024-08-31,P016,Books,8,453.72,1715,S004,3629.76,2024,8,5,3
2022-10-27,P012,Toys,7,148.13,2234,S002,1036.9099999999999,2022,10,3,4
2022-04-22,P001,Books,8,117.34,4297,S002,938.72,2022,4,4,2
2022-04-19,P008,Toys,2,463.81,4078,S001,927.62,2022,4,1,2
2024-11-12,P048,Electronics,3,435.21,3779,S003,1305.6299999999999,2024,11,1,4
2023-10-07,P050,Electronics,4,61.3,2846,S002,245.2,2023,10,5,4
2023-06-25,P013,Home Goods,9,125.508,4611,S002,1129.572,2023,6,6,2
2024-07-23,P015,Clothing,5,599.304,1988,S003,2996.52,2024,7,1,3
2024-08-14,P044,Electronics,6,127.01999999999998,2828,S004,762.1199999999999,2024,8,2,3
2023-03-29,P008,Toys,1,309.13,1211,S002,309.13,2023,3,2,1
2024-04-07,P010,Books,4,215.86,4260,S001,863.44,2024,4,6,2
2024-06-18,P046,Books,4,532.728,4146,S002,2130.912,2024,6,1,2
2024-03-01,P005,Home Goods,8,380.03,1753,S002,3040.24,2024,3,4,1
2022-08-15,P050,Books,8,363.012,4185,S001,2904.096,2022,8,0,3
2024-09-18,P019,Electronics,6,15.26,4750,S004,91.56,2024,9,2,3
2023-11-09,P047,Books,8,661.6500000000001,4689,S001,5293.200000000001,2023,11,3,4
2023-01-29,P038,Electronics,9,227.89,4222,S001,2051.0099999999998,2023,1,6,1
2023-07-12,P011,Electronics,5,559.764,1435,S003,2798.82,2023,7,2,3
2022-03-02,P043,Clothing,1,252.81,2901,S002,252.81,2022,3,2,1
2022-07-13,P020,Home Goods,1,420.204,1083,S004,420.204,2022,7,2,3
2024-06-13,P020,Toys,2,52.74,2235,S002,105.48,2024,6,3,2
2022-01-01,P021,Electronics,2,375.12,1778,S004,750.24,2022,1,5,1
2023-07-02,P018,Home Goods,5,210.744,1833,S001,1053.72,2023,7,6,3
2023-10-23,P050,Toys,7,182.17,4852,S003,1275.1899999999998,2023,10,0,4
2022-03-28,P010,Books,7,68.14,3508,S001,476.98,2022,3,0,1
2024-12-09,P034,Home Goods,4,122.94,2960,S002,491.76,2024,12,0,4
2022-11-20,P026,Home Goods,4,151.53,1176,S003,606.12,2022,11,6,4
2023-02-24,P030,Home Goods,3,170.82,2806,S003,512.46,2023,2,4,1
2023-02-24,P009,Books,2,447.07,3359,S002,894.14,2023,2,4,1
2022-11-26,P046,Books,3,285.67499999999995,2717,S004,857.0249999999999,2022,11,5,4
2022-01-03,P031,Home Goods,8,364.94,4230,S003,2919.52,2022,1,0,1
2024-05-10,P042,Clothing,1,50.55,2724,S004,50.55,2024,5,4,2
2024-12-04,P004,Electronics,4,449.46,1185,S004,1797.84,2024,12,2,4
2022-11-18,P006,Books,7,369.195,2494,S004,2584.365,2022,11,4,4
2024-03-09,P014,Clothing,5,489.2,2979,S003,2446.0,2024,3,5,1
2024-05-22,P004,Books,2,424.64,2332,S001,849.28,2024,5,2,2
2024-08-25,P026,Home Goods,1,279.444,1245,S003,279.444,2024,8,6,3
2023-07-09,P047,Clothing,6,467.784,2852,S001,2806.7039999999997,2023,7,6,3
2023-02-23,P048,Toys,5,104.59,4064,S003,522.95,2023,2,3,1
2023-03-21,P039,Electronics,3,285.54,1383,S001,856.6200000000001,2023,3,1,1
2024-04-25,P017,Electronics,9,46.56,4113,S001,419.04,2024,4,3,2
2024-07-28,P019,Books,3,216.672,1284,S003,650.016,2024,7,6,3
2022-09-24,P049,Electronics,2,120.67,4027,S004,241.34,2022,9,5,3
2023-05-13,P006,Toys,5,362.27,1987,S004,1811.35,2023,5,5,2
2024-10-10,P029,Clothing,9,250.14,4994,S001,2251.2599999999998,2024,10,3,4
2024-07-19,P011,Clothing,8,453.62399999999997,1299,S002,3628.9919999999997,2024,7,4,3
2024-12-19,P016,Home Goods,6,393.735,1900,S002,2362.41,2024,12,3,4
2024-06-02,P030,Clothing,3,62.856,2459,S003,188.568,2024,6,6,2
2023-06-07,P025,Books,6,444.39599999999996,2392,S003,2666.3759999999997,2023,6,2,2
2023-12-30,P040,Toys,5,627.42,3921,S003,3137.1,2023,12,5,4
2024-03-08,P011,Home Goods,1,452.73,3533,S002,452.73,2024,3,4,1
2022-05-03,P007,Books,5,290.28,3483,S004,1451.3999999999999,2022,5,1,2
2023-11-14,P026,Books,7,568.89,1805,S003,3982.23,2023,11,1,4
2024-04-22,P022,Books,9,283.494,4499,S003,2551.4460000000004,2024,4,0,2
2022-09-05,P025,Electronics,1,86.32,3228,S004,86.32,2022,9,0,3
2024-06-26,P019,Books,3,108.564,3930,S001,325.692,2024,6,2,2
2023-12-24,P031,Electronics,8,67.095,2921,S003,536.76,2023,12,6,4
2024-11-22,P026,Clothing,6,250.14,1876,S002,1500.84,2024,11,4,4
2022-03-09,P042,Electronics,5,242.02,1693,S002,1210.1000000000001,2022,3,2,1
2023-01-08,P041,Books,2,498.97,3387,S003,997.94,2023,1,6,1
2024-01-10,P036,Toys,3,221.19,3538,S002,663.5699999999999,2024,1,2,1
2023-02-15,P023,Toys,2,365.86,3542,S004,731.72,2023,2,2,1
2024-04-27,P047,Clothing,1,349.76,2996,S001,349.76,2024,4,5,2
2024-06-07,P013,Books,7,132.24,1729,S001,925.6800000000001,2024,6,4,2
2022-06-07,P025,Electronics,3,46.404,2186,S003,139.21200000000002,2022,6,1,2
2023-10-14,P002,Toys,7,277.54,2581,S003,1942.7800000000002,2023,10,5,4
2023-10-09,P002,Home Goods,7,353.15,3503,S001,2472.0499999999997,2023,10,0,4
2023-05-11,P016,Books,8,499.14,4163,S001,3993.12,2023,5,3,2
2024-11-06,P009,Books,1,278.58,1104,S003,278.58,2024,11,2,4
2024-08-07,P028,Home Goods,5,539.064,3766,S002,2695.3199999999997,2024,8,2,3
2024-04-11,P013,Toys,9,197.15,1438,S003,1774.3500000000001,2024,4,3,2
2024-04-27,P035,Home Goods,7,347.81,2521,S004,2434.67,2024,4,5,2
2023-08-20,P041,Clothing,1,363.768,2351,S003,363.768,2023,8,6,3
2024-10-27,P013,Electronics,8,35.96,3698,S003,287.68,2024,10,6,4
2024-04-08,P031,Electronics,3,48.41,4612,S003,145.23,2024,4,0,2
2024-05-10,P021,Toys,4,20.17,1508,S003,80.68,2024,5,4,2
2024-09-06,P032,Home Goods,4,191.71,1250,S003,766.84,2024,9,4,3
2023-01-19,P034,Books,8,375.44,4012,S003,3003.52,2023,1,3,1
2024-07-20,P008,Books,1,113.58,2214,S002,113.58,2024,7,5,3
2022-10-12,P041,Books,8,306.87,3094,S003,2454.96,2022,10,2,4
2023-04-13,P048,Clothing,9,151.53,1878,S001,1363.77,2023,4,3,2
2023-04-02,P002,Clothing,9,400.53,2274,S003,3604.7699999999995,2023,4,6,2
2024-12-14,P038,Books,5,601.8149999999999,2017,S002,3009.075,2024,12,5,4
2024-09-01,P032,Toys,4,389.95,3822,S004,1559.8,2024,9,6,3
2024-04-14,P040,Clothing,4,267.17,3932,S001,1068.68,2024,4,6,2
2024-05-08,P028,Clothing,9,149.44,1063,S003,1344.96,2024,5,2,2
2023-12-02,P037,Electronics,8,609.9449999999999,4921,S003,4879.5599999999995,2023,12,5,4
2024-11-18,P041,Electronics,7,151.785,1319,S001,1062.495,2024,11,0,4
2023-09-26,P001,Toys,3,151.98,1859,S003,455.93999999999994,2023,9,1,3
2023-05-23,P041,Clothing,4,100.13,3827,S002,400.52,2023,5,1,2
2022-08-30,P010,Clothing,9,408.432,2547,S003,3675.888,2022,8,1,3
2024-07-01,P004,Home Goods,8,415.512,4363,S004,3324.096,2024,7,0,3
2024-05-15,P035,Toys,1,329.73,3076,S002,329.73,2024,5,2,2
2023-05-28,P010,Toys,3,213.64,2674,S003,640.92,2023,5,6,2
2022-02-10,P047,Home Goods,2,59.08,1436,S004,118.16,2022,2,3,1
2024-08-17,P011,Home Goods,2,547.764,2989,S001,1095.528,2024,8,5,3
2022-01-19,P014,Electronics,8,258.79,2620,S002,2070.32,2022,1,2,1
2024-04-17,P038,Toys,6,209.42,4657,S003,1256.52,2024,4,2,2
2024-12-07,P012,Toys,6,447.78,1762,S003,2686.68,2024,12,5,4
2023-07-25,P045,Home Goods,4,125.36399999999999,1735,S001,501.45599999999996,2023,7,1,3
2022-12-02,P017,Books,1,112.42500000000001,4118,S001,112.42500000000001,2022,12,4,4
2024-04-18,P016,Books,7,208.71,4488,S002,1460.97,2024,4,3,2
2024-07-29,P035,Electronics,8,145.608,4664,S002,1164.864,2024,7,0,3
2023-11-16,P002,Books,2,194.54999999999998,3498,S002,389.09999999999997,2023,11,3,4
2024-12-04,P011,Books,2,670.995,1632,S003,1341.99,2024,12,2,4
2022-03-23,P041,Books,1,270.07,2578,S003,270.07,2022,3,2,1
2023-10-04,P003,Clothing,4,246.9,4729,S002,987.6,2023,10,2,4
2024-04-30,P029,Electronics,6,347.85,4145,S003,2087.1000000000004,2024,4,1,2
2024-09-07,P018,Home Goods,5,476.26,2076,S001,2381.3,2024,9,5,3
2022-09-21,P020,Books,4,64.98,3280,S004,259.92,2022,9,2,3
2024-07-13,P047,Clothing,4,502.116,2830,S003,2008.464,2024,7,5,3
2023-11-22,P014,Books,7,444.255,2898,S002,3109.785,2023,11,2,4
2023-06-10,P034,Clothing,7,97.944,1199,S003,685.6080000000001,2023,6,5,2
2022-07-18,P049,Electronics,2,186.72,1673,S001,373.44,2022,7,0,3
2024-09-09,P031,Books,7,246.36,1548,S002,1724.52,2024,9,0,3
2022-08-22,P040,Clothing,2,418.416,1936,S004,836.832,2022,8,0,3
2023-03-03,P042,Toys,4,128.88,3144,S002,515.52,2023,3,4,1
2023-02-07,P018,Toys,1,272.09,1048,S002,272.09,2023,2,1,1
2024-09-14,P030,Clothing,5,345.49,1895,S002,1727.45,2024,9,5,3
2024-03-19,P025,Books,1,229.88,3569,S003,229.88,2024,3,1,1
2024-07-10,P019,Books,4,519.456,3087,S004,2077.824,2024,7,2,3
2022-12-21,P008,Electronics,9,654.045,1913,S001,5886.405,2022,12,2,4
2024-02-02,P028,Electronics,8,240.64,2176,S003,1925.12,2024,2,4,1
2023-12-12,P008,Home Goods,6,274.825,4177,S004,1648.9499999999998,2023,12,1,4
2024-08-12,P031,Electronics,8,56.448,3600,S004,451.584,2024,8,0,3
2024-10-14,P003,Books,5,11.65,1675,S003,58.25,2024,10,0,4
2022-01-20,P003,Home Goods,7,196.53,1769,S002,1375.71,2022,1,3,1
2024-03-20,P044,Electronics,8,276.745,1210,S004,2213.96,2024,3,2,1
2022-03-24,P022,Clothing,7,283.494,4273,S001,1984.458,2022,3,3,1
2023-11-19,P017,Toys,4,365.19,3480,S003,1460.76,2023,11,6,4
2023-02-04,P036,Electronics,5,71.19,3754,S004,355.95,2023,2,5,1
2023-02-27,P017,Electronics,6,93.54,3612,S001,561.24,2023,2,0,1
2023-04-22,P014,Clothing,6,427.55,1146,S001,2565.3,2023,4,5,2
2024-01-29,P009,Books,9,435.28,2522,S001,3917.5199999999995,2024,1,0,1
2023-03-31,P030,Clothing,2,340.21,3329,S001,680.42,2023,3,4,1
2024-05-14,P021,Electronics,6,335.47,4381,S003,2012.8200000000002,2024,5,1,2
2023-06-19,P012,Books,3,363.432,3802,S001,1090.296,2023,6,0,2
2022-04-18,P037,Home Goods,2,109.43,4122,S003,218.86,2022,4,0,2
2024-06-29,P032,Electronics,6,263.808,1494,S001,1582.848,2024,6,5,2
2023-02-02,P011,Clothing,4,350.99,3456,S001,1403.96,2023,2,3,1
2023-07-20,P020,Home Goods,5,327.9,2649,S003,1639.5,2023,7,3,3
2024-03-31,P035,Toys,5,19.1,3320,S002,95.5,2024,3,6,1
2023-03-30,P047,Home Goods,3,477.24,3505,S004,1431.72,2023,3,3,1
2022-03-31,P046,Clothing,4,423.96,2143,S004,1695.84,2022,3,3,1
2023-05-16,P011,Home Goods,3,137.67,4772,S003,413.01,2023,5,1,2
2024-11-15,P008,Clothing,7,468.09000000000003,1045,S001,3276.63,2024,11,4,4
2024-02-18,P004,Electronics,1,462.39,4314,S003,462.39,2024,2,6,1
2024-03-17,P027,Books,6,57.05,1310,S001,342.29999999999995,2024,3,6,1
2024-02-09,P044,Toys,4,256.48,3609,S003,1025.92,2024,2,4,1
2022-10-17,P040,Books,1,233.56,1330,S004,233.56,2022,10,0,4
2023-07-04,P038,Books,1,253.2,1010,S003,253.2,2023,7,1,3
2024-05-30,P047,Books,5,319.53499999999997,1907,S004,1597.6749999999997,2024,5,3,2
2022-06-05,P030,Clothing,5,235.824,4495,S004,1179.1200000000001,2022,6,6,2
2023-01-24,P044,Clothing,7,41.2,4119,S004,288.40000000000003,2023,1,1,1
2023-01-22,P048,Toys,4,42.26,2400,S003,169.04,2023,1,6,1
2023-07-19,P048,Clothing,9,37.128,2591,S002,334.152,2023,7,2,3
2024-12-15,P027,Clothing,4,315.71999999999997,1007,S003,1262.8799999999999,2024,12,6,4
2022-04-16,P021,Clothing,7,362.02,1983,S003,2534.14,2022,4,5,2
2023-10-19,P020,Clothing,5,109.82,4597,S002,549.0999999999999,2023,10,3,4
2022-09-21,P004,Electronics,5,326.77,2750,S002,1633.85,2022,9,2,3
2024-12-07,P011,Toys,6,520.005,2393,S004,3120.0299999999997,2024,12,5,4
2022-06-22,P013,Clothing,8,162.06,4511,S001,1296.48,2022,6,2,2
2023-06-18,P009,Toys,5,365.12399999999997,4828,S001,1825.62,2023,6,6,2
2024-05-18,P004,Home Goods,3,345.59,1565,S004,1036.77,2024,5,5,2
2024-04-18,P012,Electronics,6,238.64,4555,S003,1431.84,2024,4,3,2
2023-07-09,P009,Clothing,2,209.988,3320,S001,419.976,2023,7,6,3
2023-04-15,P013,Electronics,8,313.38,3988,S003,2507.04,2023,4,5,2
2023-06-12,P048,Electronics,8,586.9799999999999,1900,S002,4695.839999999999,2023,6,0,2
2023-01-07,P026,Home Goods,3,219.15,3178,S002,657.45,2023,1,5,1
2022-10-25,P038,Toys,8,201.95,4592,S004,1615.6,2022,10,1,4
2023-09-12,P042,Electronics,9,237.49,3771,S003,2137.41,2023,9,1,3
2023-01-12,P013,Books,5,47.35,3681,S004,236.75,2023,1,3,1
2023-02-04,P039,Home Goods,5,281.05,1113,S001,1405.25,2023,2,5,1
2024-03-03,P028,Books,6,171.06,1531,S001,1026.3600000000001,2024,3,6,1
2024-12-05,P019,Home Goods,7,104.25,2522,S001,729.75,2024,12,3,4
2024-01-12,P024,Books,3,238.47,4410,S003,715.41,2024,1,4,1
2022-05-01,P019,Books,5,11.66,2044,S004,58.3,2022,5,6,2
2022-04-28,P049,Electronics,1,206.87,2743,S004,206.87,2022,4,3,2
2024-11-21,P013,Electronics,5,92.715,1032,S001,463.57500000000005,2024,11,3,4
2023-02-16,P013,Home Goods,4,21.9,1132,S004,87.6,2023,2,3,1
2022-05-23,P028,Toys,1,413.99,3967,S002,413.99,2022,5,0,2
2024-01-08,P002,Electronics,7,458.96,2726,S002,3212.72,2024,1,0,1
2024-02-01,P010,Electronics,1,111.76,1974,S002,111.76,2024,2,3,1
2024-02-25,P022,Clothing,8,274.26,1025,S002,2194.08,2024,2,6,1
2023-01-11,P013,Electronics,2,146.2,4435,S004,292.4,2023,1,2,1
2022-01-25,P009,Toys,5,251.85,3648,S002,1259.25,2022,1,1,1
2024-12-03,P033,Clothing,6,335.92499999999995,4163,S002,2015.5499999999997,2024,12,1,4
2022-12-22,P014,Books,9,212.76,1544,S002,1914.84,2022,12,3,4
2024-03-22,P048,Books,7,353.19,2261,S002,2472.33,2024,3,4,1
2024-04-19,P020,Clothing,6,71.98,3065,S002,431.88,2024,4,4,2
2024-01-18,P015,Clothing,5,36.01,4345,S003,180.04999999999998,2024,1,3,1
2023-03-07,P032,Clothing,6,386.16,1933,S003,2316.96,2023,3,1,1
2023-01-15,P033,Home Goods,4,336.31,3336,S002,1345.24,2023,1,6,1
2024-01-06,P017,Toys,1,254.28,2050,S002,254.28,2024,1,5,1
2024-09-10,P024,Toys,9,239.22,1816,S004,2152.98,2024,9,1,3
2024-11-17,P030,Books,5,380.59499999999997,4505,S002,1902.975,2024,11,6,4
2022-06-12,P013,Books,8,268.96799999999996,2934,S001,2151.7439999999997,2022,6,6,2
2022-08-19,P047,Books,7,243.024,1107,S003,1701.1680000000001,2022,8,4,3
2024-11-16,P048,Electronics,8,382.275,4020,S002,3058.2,2024,11,5,4
2024-05-17,P016,Books,1,268.97,1947,S003,268.97,2024,5,4,2
2024-09-24,P002,Clothing,9,349.03,1737,S002,3141.2699999999995,2024,9,1,3
2022-10-21,P017,Books,1,358.49,3371,S001,358.49,2022,10,4,4
2023-12-27,P032,Clothing,3,321.17499999999995,3914,S002,963.5249999999999,2023,12,2,4
2024-04-14,P043,Home Goods,8,212.63,4602,S003,1701.04,2024,4,6,2
2024-03-26,P008,Electronics,1,193.11,3782,S003,193.11,2024,3,1,1
2023-06-23,P003,Electronics,1,327.47999999999996,1792,S003,327.47999999999996,2023,6,4,2
2022-01-26,P012,Toys,6,232.14,4175,S004,1392.84,2022,1,2,1
2023-12-23,P020,Home Goods,5,668.8499999999999,2867,S003,3344.2499999999995,2023,12,5,4
2022-12-24,P016,Clothing,6,526.83,2355,S002,3160.9800000000005,2022,12,5,4
2023-08-08,P014,Home Goods,3,540.4079999999999,2385,S001,1621.2239999999997,2023,8,1,3
2024-11-26,P016,Electronics,6,536.22,4992,S001,3217.32,2024,11,1,4
2023-06-13,P049,Clothing,2,582.948,1288,S002,1165.896,2023,6,1,2
2024-08-18,P043,Home Goods,8,385.81199999999995,2467,S004,3086.4959999999996,2024,8,6,3
2022-10-03,P049,Electronics,6,482.14,2060,S002,2892.84,2022,10,0,4
2024-03-18,P033,Clothing,4,87.5,2371,S003,350.0,2024,3,0,1
2024-12-13,P030,Clothing,4,53.565,3939,S004,214.26,2024,12,4,4
2022-06-06,P012,Electronics,7,352.52399999999994,4827,S002,2467.6679999999997,2022,6,0,2
2022-01-14,P015,Clothing,3,491.91,1042,S004,1475.73,2022,1,4,1
2023-07-21,P018,Electronics,3,257.556,2149,S001,772.6679999999999,2023,7,4,3
2022-05-24,P028,Books,6,113.9,3056,S002,683.4000000000001,2022,5,1,2
2024-05-28,P023,Books,9,265.56,4597,S002,2390.04,2024,5,1,2
2024-10-21,P014,Clothing,1,327.91,4202,S001,327.91,2024,10,0,4
2023-07-21,P030,Clothing,5,197.328,4396,S004,986.64,2023,7,4,3
2022-12-31,P033,Electronics,1,540.36,3231,S001,540.36,2022,12,5,4
2023-07-22,P045,Clothing,1,321.78999999999996,4353,S004,321.78999999999996,2023,7,5,3
2024-05-05,P015,Toys,3,449.51,3942,S002,1348.53,2024,5,6,2
2022-01-15,P007,Books,3,152.88,2076,S004,458.64,2022,1,5,1
2023-12-29,P015,Clothing,4,255.135,4624,S004,1020.54,2023,12,4,4
2024-01-22,P042,Clothing,3,192.06,2873,S003,576.1800000000001,2024,1,0,1
2024-02-14,P046,Home Goods,6,203.33,3917,S003,1219.98,2024,2,2,1
2022-12-11,P038,Clothing,4,88.74,1532,S003,354.96,2022,12,6,4
2024-04-26,P046,Toys,8,383.36,4448,S001,3066.88,2024,4,4,2
2022-05-22,P044,Books,1,189.02,2318,S001,189.02,2022,5,6,2
2022-10-17,P011,Home Goods,8,441.11,2231,S003,3528.88,2022,10,0,4
2024-09-19,P029,Electronics,1,464.2,4047,S002,464.2,2024,9,3,3
2024-05-19,P031,Electronics,1,21.97,3710,S002,21.97,2024,5,6,2
2022-01-23,P025,Books,7,494.37,2500,S002,3460.59,2022,1,6,1
2022-12-18,P024,Electronics,1,536.865,2993,S001,536.865,2022,12,6,4
2022-11-06,P019,Toys,9,397.485,1953,S004,3577.3650000000002,2022,11,6,4
2023-01-15,P002,Clothing,8,200.87,1068,S001,1606.96,2023,1,6,1
2022-12-17,P022,Books,1,396.105,2866,S003,396.105,2022,12,5,4
2022-04-09,P020,Home Goods,2,169.07,2948,S004,338.14,2022,4,5,2
2023-08-17,P033,Clothing,2,378.144,4901,S002,756.288,2023,8,3,3
2024-05-14,P008,Electronics,2,55.56,4508,S001,111.12,2024,5,1,2
2024-01-15,P025,Electronics,6,314.35,1300,S001,1886.1000000000001,2024,1,0,1
2024-03-19,P046,Home Goods,4,144.92,1026,S003,579.68,2024,3,1,1
2022-05-07,P009,Toys,8,18.64,4699,S002,149.12,2022,5,5,2
2024-11-21,P034,Home Goods,1,421.245,3977,S001,421.245,2024,11,3,4
2024-08-16,P023,Books,4,352.128,3701,S001,1408.512,2024,8,4,3
2024-07-18,P005,Home Goods,5,262.824,3600,S004,1314.1200000000001,2024,7,3,3
2024-08-03,P025,Electronics,9,54.504,3153,S001,490.536,2024,8,5,3
2024-11-05,P008,Toys,5,671.61,1585,S004,3358.05,2024,11,1,4
2023-11-14,P016,Toys,3,464.40000000000003,3619,S001,1393.2,2023,11,1,4
2022-10-18,P048,Home Goods,4,66.7,1809,S002,266.8,2022,10,1,4
2024-01-25,P045,Books,7,260.36,1633,S003,1822.52,2024,1,3,1
2024-05-23,P015,Electronics,1,253.65,2738,S002,253.65,2024,5,3,2
2024-05-18,P001,Clothing,6,39.6,4082,S003,237.60000000000002,2024,5,5,2
2023-10-22,P022,Toys,8,307.36,3978,S001,2458.88,2023,10,6,4
2022-04-18,P003,Home Goods,1,406.08,1658,S002,406.08,2022,4,0,2
2023-05-13,P038,Books,8,377.01,2239,S004,3016.08,2023,5,5,2
2024-10-26,P014,Books,7,109.46,3933,S003,766.2199999999999,2024,10,5,4
2023-12-24,P036,Electronics,1,648.78,3368,S003,648.78,2023,12,6,4
2023-11-08,P018,Toys,9,266.775,1459,S001,2400.975,2023,11,2,4
2023-01-13,P047,Electronics,3,473.79,4886,S003,1421.3700000000001,2023,1,4,1
2023-05-10,P041,Clothing,2,45.16,4597,S003,90.32,2023,5,2,2
2024-10-05,P018,Clothing,7,248.24,3626,S003,1737.68,2024,10,5,4
2024-03-13,P003,Clothing,3,294.0725,4763,S001,882.2175,2024,3,2,1
2024-07-02,P010,Books,1,157.61999999999998,3924,S002,157.61999999999998,2024,7,1,3
2023-08-12,P049,Toys,3,465.576,3801,S001,1396.728,2023,8,5,3
2024-02-07,P039,Electronics,6,317.18,1159,S004,1903.08,2024,2,2,1
2022-12-18,P047,Electronics,3,28.305,1463,S003,84.91499999999999,2022,12,6,4
2024-04-18,P001,Clothing,5,308.1,1997,S003,1540.5,2024,4,3,2
2023-07-15,P027,Toys,9,300.984,2545,S002,2708.8559999999998,2023,7,5,3
2023-07-31,P027,Toys,7,127.25999999999999,4707,S003,890.8199999999999,2023,7,0,3
2024-02-25,P011,Home Goods,2,497.92,4344,S002,995.84,2024,2,6,1
2024-11-08,P049,Toys,1,674.415,3288,S003,674.415,2024,11,4,4
2022-04-11,P005,Toys,7,153.33,1935,S003,1073.3100000000002,2022,4,0,2
2024-08-04,P007,Electronics,4,330.144,4011,S001,1320.576,2024,8,6,3
2023-02-10,P019,Toys,7,165.09,4006,S001,1155.63,2023,2,4,1
2023-08-01,P029,Toys,6,294.03000000000003,2678,S004,1764.1800000000003,2023,8,1,3
2022-02-05,P015,Electronics,7,465.86,1864,S002,3261.02,2022,2,5,1
2023-02-21,P035,Toys,4,185.83,2190,S004,743.32,2023,2,1,1
2023-10-02,P047,Electronics,3,404.74,4640,S001,1214.22,2023,10,0,4
2022-03-30,P037,Home Goods,5,254.22,3697,S002,1271.1,2022,3,2,1
2023-09-20,P012,Books,3,204.32,3374,S001,612.96,2023,9,2,3
2024-11-01,P030,Electronics,3,704.745,1864,S002,2114.235,2024,11,4,4
2022-06-11,P020,Electronics,4,312.12,3576,S003,1248.48,2022,6,5,2
2024-06-12,P037,Toys,8,286.836,4915,S004,2294.688,2024,6,2,2
2023-06-25,P003,Electronics,2,407.388,2296,S004,814.776,2023,6,6,2
2024-03-02,P009,Clothing,4,138.0,3926,S002,552.0,2024,3,5,1
2023-01-02,P041,Clothing,3,169.15,4447,S004,507.45000000000005,2023,1,0,1
2022-08-25,P039,Home Goods,7,560.04,2935,S001,3920.2799999999997,2022,8,3,3
2022-08-27,P026,Electronics,2,410.976,4446,S004,821.952,2022,8,5,3
2022-04-21,P002,Toys,1,415.05,1333,S002,415.05,2022,4,3,2
2022-09-29,P023,Toys,1,142.84,4074,S004,142.84,2022,9,3,3
2024-03-11,P023,Books,6,276.46,4314,S004,1658.7599999999998,2024,3,0,1
2024-09-23,P021,Home Goods,3,485.98,2643,S001,1457.94,2024,9,0,3
2024-07-26,P016,Toys,7,199.392,4122,S003,1395.744,2024,7,4,3
2024-03-30,P009,Books,8,88.63,3929,S001,709.04,2024,3,5,1
2022-06-18,P013,Toys,5,312.39599999999996,3397,S004,1561.9799999999998,2022,6,5,2
2023-02-06,P028,Books,5,200.03,3221,S004,1000.15,2023,2,0,1
2023-03-03,P027,Clothing,2,88.19,3163,S003,176.38,2023,3,4,1
